"IdVenta";"Metier";"Puerto.venta";"Trimestre";"Especie.comercial.Gen";"Especie.comercial";"Especie.comercial.ALFA3";"Especie.muestreada";"Especie.muestreada.ALFA3";"Peso";"TripSamp"
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Merlan";"Merlan";"WHG";"Merlan";"WHG";22,22;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";3695,646;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Musola";"Musola";"SMD";"Musola";"SMD";16,092;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Pardete";"Pardete";"MUF";"Pardete";"MUF";28;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";23,7;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Pintarroja";"Pintarroja";"SYC";"Pintarroja";"SYC";396;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";97,2;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";588,48;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Salmonetes (Mullus spp)";"Salmonetes (Mullus spp)";"MUX";"Salmonete de roca";"MUR";443;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Salvario - Escorpion - Escarapote - Araña";"Salvario - Escorpion - Escarapote - Araña";"WEG";"Salvario - Escorpion - Escarapote - Araña";"WEG";293,4;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Sepias y chocos";"Sepias y chocos";"CTL";"Sepia comun";"CTC";753,4;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Soleidos";"Acedia";"CET";"Soldadito";"MKG";45,1;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Soleidos";"Soldadito";"MKG";"Soldadito";"MKG";2859;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Triglidos";"Triglidos";"GUX";"Bejel";"GUU";190,43;1
539178;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";525;1
539200;"GNS_DEF_60-79_0_0";"Getaria";4;"Desconocido";"Desconocido";"ZZZ";"Verdel - Caballa";"MAC";47,7;1
539202;"PS_SPF_0_0_0";"Hondarribia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2327,4;1
539215;"PTB_MPD_>=55_0_0";"Ondarroa";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";138;1
539215;"PTB_MPD_>=55_0_0";"Ondarroa";4;"Gallos - ollarra";"Gallos - ollarra";"LEZ";"Gallo boscii";"LDB";3,32;1
539215;"PTB_MPD_>=55_0_0";"Ondarroa";4;"Gallos - ollarra";"Gallos - ollarra";"LEZ";"Gallo whiffiagonis";"MEG";31,482;1
539215;"PTB_MPD_>=55_0_0";"Ondarroa";4;"Lirio - Bacaladilla";"Lirio - Bacaladilla";"WHB";"Lirio - Bacaladilla";"WHB";1176;1
539215;"PTB_MPD_>=55_0_0";"Ondarroa";4;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";2095,76;1
539215;"PTB_MPD_>=55_0_0";"Ondarroa";4;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";10,56;1
539223;"PS_SPF_0_0_0";"Pasaia";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";45;1
539223;"PS_SPF_0_0_0";"Pasaia";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";27451,7;1
539223;"PS_SPF_0_0_0";"Pasaia";4;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";32,1;1
539226;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2032;1
539228;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";3551;1
539230;"PS_SPF_0_0_0";"Pasaia";4;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";38,3;1
539230;"PS_SPF_0_0_0";"Pasaia";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";1354;1
539230;"PS_SPF_0_0_0";"Pasaia";4;"Pardete";"Pardete";"MUF";"Pardete";"MUF";3,035672499;1
539230;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";7039;1
539232;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";4900;1
539236;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";8000;1
539238;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5200;1
539244;"PS_SPF_0_0_0";"Getaria";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";30000;1
539244;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5818;1
539267;"PS_SPF_0_0_0";"Hondarribia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2714;1
539275;"GNS_DEF_60-79_0_0";"Bermeo";4;"Breca";"Breca";"PAC";"Breca";"PAC";53,7;1
539275;"GNS_DEF_60-79_0_0";"Bermeo";4;"Corvina";"Corvina";"MGR";"Verrugato fusco";"COB";6,23;1
539275;"GNS_DEF_60-79_0_0";"Bermeo";4;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";4,51;1
539275;"GNS_DEF_60-79_0_0";"Bermeo";4;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";20,37;1
539275;"GNS_DEF_60-79_0_0";"Bermeo";4;"Lenguado";"Lenguado";"SOL";"Lenguado de arena";"SOS";2;1
539275;"GNS_DEF_60-79_0_0";"Bermeo";4;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";36,8662;1
539275;"GNS_DEF_60-79_0_0";"Bermeo";4;"Salmonetes (Mullus spp)";"Salmonetes (Mullus spp)";"MUX";"Salmonete de roca";"MUR";35,8;1
539275;"GNS_DEF_60-79_0_0";"Bermeo";4;"Triglidos";"Perlon";"GUG";"Bejel";"GUU";5,15;1
539275;"GNS_DEF_60-79_0_0";"Bermeo";4;"Verrugato fusco";"Verrugato fusco";"COB";"Verrugato de fango";"UCA";2,52;1
539292;"PS_SPF_0_0_0";"Pasaia";4;"Boga";"Boga";"BOG";"Boga";"BOG";74;1
539292;"PS_SPF_0_0_0";"Pasaia";4;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";25,5;1
539292;"PS_SPF_0_0_0";"Pasaia";4;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";115,5;1
539292;"PS_SPF_0_0_0";"Pasaia";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";98;1
539292;"PS_SPF_0_0_0";"Pasaia";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";3105;1
539292;"PS_SPF_0_0_0";"Pasaia";4;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";41,3;1
539298;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";1285;1
539307;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2175;1
539308;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5579;1
539313;"PS_SPF_0_0_0";"Ondarroa";4;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";29,3;1
539313;"PS_SPF_0_0_0";"Ondarroa";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";209;1
539313;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2869;1
539315;"PS_SPF_0_0_0";"Ondarroa";4;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";4998;1
539317;"PS_SPF_0_0_0";"Ondarroa";4;"Lubina";"Lubina";"BSS";"Lubina";"BSS";2,44;1
539317;"PS_SPF_0_0_0";"Ondarroa";4;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";186;1
539317;"PS_SPF_0_0_0";"Ondarroa";4;"Salema - salpa";"Salema - salpa";"SLM";"Salema - salpa";"SLM";116;1
539317;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";328;1
539317;"PS_SPF_0_0_0";"Ondarroa";4;"Sargo";"Sargo";"SWA";"Sargo";"SWA";4456,3;1
539317;"PS_SPF_0_0_0";"Ondarroa";4;"Sargo";"Sargo";"SWA";"Sargo picudo";"SHR";226,8;1
539322;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";1333;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Aguja";"Aguja";"GAR";"Aguja";"GAR";1,330845752;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Boga";"Boga";"BOG";"Boga";"BOG";272;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";4,5;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Breca";"Breca";"PAC";"Breca";"PAC";0,403184151;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";44,5;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Chopa";"Chopa";"BRB";"Chopa";"BRB";6,540467047;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";659;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";0,10409535;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";0,212847046;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";4398;1
539323;"PS_SPF_0_0_0";"Pasaia";4;"Sargo mojarra";"Sargo mojarra";"CTB";"Sargo mojarra";"CTB";0,99347159;1
539324;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2888;1
539326;"PS_SPF_0_0_0";"Pasaia";4;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";9,8;1
539326;"PS_SPF_0_0_0";"Pasaia";4;"Breca";"Breca";"PAC";"Breca";"PAC";5,1;1
539326;"PS_SPF_0_0_0";"Pasaia";4;"Herrera";"Herrera";"SSB";"Herrera";"SSB";9,2;1
539326;"PS_SPF_0_0_0";"Pasaia";4;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";10;1
539326;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";1964;1
539329;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2994;1
539332;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";4327;1
539334;"PS_SPF_0_0_0";"Ondarroa";4;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";3288;1
539334;"PS_SPF_0_0_0";"Ondarroa";4;"Sargo";"Sargo";"SWA";"Sargo";"SWA";569,8;1
539344;"PS_SPF_0_0_0";"Ondarroa";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";9011;1
539344;"PS_SPF_0_0_0";"Ondarroa";4;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";19,1;1
539368;"PS_SPF_0_0_0";"Hondarribia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2946,3;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Cinta";"Cinta";"CBC";"Cinta";"CBC";24,5;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Desconocido";"Desconocido";"ZZZ";"Chopa";"BRB";2;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Desconocido";"Desconocido";"ZZZ";"Corvina";"MGR";81,5;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Desconocido";"Desconocido";"ZZZ";"Musola";"SMD";20,86;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Desconocido";"Desconocido";"ZZZ";"Rape blanco";"MON";90;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Desconocido";"Desconocido";"ZZZ";"Raya de clavos";"RJC";20;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Desconocido";"Desconocido";"ZZZ";"Raya santiaguesa";"RJN";20,5;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Desconocido";"Desconocido";"ZZZ";"Soldadito";"MKG";349;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Desconocido";"Desconocido";"ZZZ";"Verrugato de fango";"UCA";22;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";1147,85;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Gallos - ollarra";"Gallos - ollarra";"LEZ";"Gallo boscii";"LDB";183,66611497;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Gallos - ollarra";"Gallos - ollarra";"LEZ";"Gallo whiffiagonis";"MEG";286,973885;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";126;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Lenguado de arena";"Lenguado de arena";"SOS";"Lenguado de arena";"SOS";3,5;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Lisas";"Lisas";"MUL";"Pardete";"MUF";13,78;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Lubina";"Lubina";"BSS";"Lubina";"BSS";54,81;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";5678,129;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";2,5;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Pintarroja";"Pintarroja";"SYC";"Pintarroja";"SYC";1500;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";1838,92;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Salmonetes (Mullus spp)";"Salmonetes (Mullus spp)";"MUX";"Salmonete de roca";"MUR";87,5;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Salvario - Escorpion - Escarapote - Araña";"Salvario - Escorpion - Escarapote - Araña";"WEG";"Salvario - Escorpion - Escarapote - Araña";"WEG";234;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Sepias y chocos";"Sepia comun";"CTC";"Sepia comun";"CTC";114;1
539379;"OTB_DEF_>=70_0_0";"Ondarroa";4;"Soleidos";"Acedia";"CET";"Acedia";"CET";177,45;1
539415;"PS_SPF_0_0_0";"Getaria";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";50;1
539415;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";14000;1
539417;"PS_SPF_0_0_0";"Getaria";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";49,8;1
539417;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";19000;1
539418;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";11000;1
539420;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";21000;1
539422;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";12172;1
539423;"PS_SPF_0_0_0";"Pasaia";4;"Boga";"Boga";"BOG";"Boga";"BOG";1095;1
539423;"PS_SPF_0_0_0";"Pasaia";4;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";9,5;1
539423;"PS_SPF_0_0_0";"Pasaia";4;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";365;1
539423;"PS_SPF_0_0_0";"Pasaia";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";8162;1
539423;"PS_SPF_0_0_0";"Pasaia";4;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";680;1
539424;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";1756;1
539425;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";3888;1
539426;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5669;1
539427;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2810;1
539428;"PS_SPF_0_0_0";"Pasaia";4;"Paparda - Lanzon";"Paparda - Lanzon";"SAU";"Paparda - Lanzon";"SAU";214;1
539428;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";4520;1
539429;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";653;1
539430;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";10500;1
539431;"PS_SPF_0_0_0";"Pasaia";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";1925;1
539431;"PS_SPF_0_0_0";"Pasaia";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";3969;1
539431;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";9476;1
539432;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";14321;1
539435;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";8800;1
539436;"PS_SPF_0_0_0";"Getaria";4;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";800;1
539436;"PS_SPF_0_0_0";"Getaria";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";3800;1
539498;"PS_SPF_0_0_0";"Hondarribia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";3561,5;1
539520;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";3003;1
539521;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";14724;1
539522;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";14454;1
539523;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";1170;1
539524;"PS_SPF_0_0_0";"Pasaia";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";24;1
539524;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5600;1
539526;"PS_SPF_0_0_0";"Pasaia";4;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";588;1
539526;"PS_SPF_0_0_0";"Pasaia";4;"Lubina";"Lubina";"BSS";"Lubina";"BSS";4,984874374;1
539526;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";7202;1
539528;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2040;1
539529;"PS_SPF_0_0_0";"Pasaia";4;"Lubina";"Lubina";"BSS";"Lubina";"BSS";40,8;1
539529;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";7708;1
539530;"PS_SPF_0_0_0";"Pasaia";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";85;1
539530;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5264;1
539531;"PS_SPF_0_0_0";"Pasaia";4;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";23;1
539531;"PS_SPF_0_0_0";"Pasaia";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";60;1
539531;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2618;1
539535;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";4234;1
539541;"PS_SPF_0_0_0";"Pasaia";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";338;1
539541;"PS_SPF_0_0_0";"Pasaia";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";11129;1
539549;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";3185;1
539551;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";9505;1
539552;"PS_SPF_0_0_0";"Ondarroa";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";1080;1
539552;"PS_SPF_0_0_0";"Ondarroa";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";2134;1
539553;"PS_SPF_0_0_0";"Ondarroa";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";7780;1
539553;"PS_SPF_0_0_0";"Ondarroa";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";273;1
539553;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";12610;1
539555;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5510;1
539558;"PS_SPF_0_0_0";"Ondarroa";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";1157;1
539558;"PS_SPF_0_0_0";"Ondarroa";4;"Estornino del Pacifico";"Estornino del Pacifico";"MAS";"Estornino del Pacifico";"MAS";951;1
539558;"PS_SPF_0_0_0";"Ondarroa";4;"Lubina";"Lubina";"BSS";"Lubina";"BSS";6,796121251;1
539558;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";6006;1
539559;"PS_SPF_0_0_0";"Ondarroa";4;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";81;1
539559;"PS_SPF_0_0_0";"Ondarroa";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";373;1
539559;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5270;1
539562;"PS_SPF_0_0_0";"Ondarroa";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";1185;1
539562;"PS_SPF_0_0_0";"Ondarroa";4;"Desconocido";"Desconocido";"ZZZ";"Bonito Atlantico";"BON";20;1
539562;"PS_SPF_0_0_0";"Ondarroa";4;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";545;1
539562;"PS_SPF_0_0_0";"Ondarroa";4;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Verdel - Caballa";"MAC";35;1
539572;"GNS_DEF_60-79_0_0";"Lekeitio";4;"Breca";"Breca";"PAC";"Aligote";"SBA";6;1
539572;"GNS_DEF_60-79_0_0";"Lekeitio";4;"Breca";"Breca";"PAC";"Breca";"PAC";6;1
539572;"GNS_DEF_60-79_0_0";"Lekeitio";4;"Desconocido";"Desconocido";"ZZZ";"Bejel";"GUU";0,3;1
539572;"GNS_DEF_60-79_0_0";"Lekeitio";4;"Desconocido";"Desconocido";"ZZZ";"Verdel - Caballa";"MAC";2,36;1
539572;"GNS_DEF_60-79_0_0";"Lekeitio";4;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";9,9;1
539572;"GNS_DEF_60-79_0_0";"Lekeitio";4;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";39,672;1
539572;"GNS_DEF_60-79_0_0";"Lekeitio";4;"Salmonetes (Mullus spp)";"Salmonetes (Mullus spp)";"MUX";"Salmonete de roca";"MUR";15;1
539573;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";16664;1
539575;"PS_SPF_0_0_0";"Ondarroa";4;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";14,55;1
539575;"PS_SPF_0_0_0";"Ondarroa";4;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";4519;1
539578;"PS_SPF_0_0_0";"Ondarroa";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";2549;1
539578;"PS_SPF_0_0_0";"Ondarroa";4;"Estornino del Pacifico";"Estornino del Pacifico";"MAS";"Estornino del Pacifico";"MAS";1909;1
539578;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";14284;1
539583;"PS_SPF_0_0_0";"Ondarroa";4;"Lubina";"Lubina";"BSS";"Lubina";"BSS";5,135569269;1
539583;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5136;1
539585;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";3600;1
539586;"PS_SPF_0_0_0";"Ondarroa";4;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";5380;1
539586;"PS_SPF_0_0_0";"Ondarroa";4;"Sardina";"Sardina";"PIL";"Sardina";"PIL";7411;1
539600;"LLS_DEF_0_0_0";"Bermeo";4;"Brotola de fango (Phycis blennoides)";"Brotola de fango (Phycis blennoides)";"GFB";"Brotola de fango (Phycis blennoides)";"GFB";24,31;1
